date,home_team,away_team,neutral,tournament,result,H_matches_played,H_wins,H_draws,H_losses,H_goals_scored,H_goals_conceded,H_goal_diff,H_points,A_matches_played,A_wins,A_draws,A_losses,A_goals_scored,A_goals_conceded,A_goal_diff,A_points,is_neutral,is_competitive
2022-05-28,India,Jordan,True,Friendly,A,10,4,4,2,1.3,1.0,0.3,1.6,10,7,0,3,2.1,1.1,1.0,2.1,1,0
2022-05-28,Mexico,Nigeria,True,Friendly,H,10,4,4,2,0.9,0.7,0.2,1.6,10,5,3,2,1.2,0.5,0.7,1.8,1,0
2022-05-28,Ethiopia,Lesotho,False,Friendly,D,10,2,3,5,1.0,1.6,-0.6,0.9,10,2,3,5,0.6,2.1,-1.5,0.9,0,0
2022-05-29,United Arab Emirates,Gambia,False,Friendly,D,10,5,0,5,0.7,1.0,-0.3,1.5,10,5,2,3,1.0,1.0,0.0,1.7,0,0
2022-05-30,Ethiopia,Lesotho,False,Friendly,D,10,1,4,5,1.0,1.7,-0.7,0.7,10,2,3,5,0.7,2.2,-1.5,0.9,0,0
2022-05-30,Trinidad and Tobago,Saint Lucia,False,Friendly,H,10,3,5,2,2.0,1.1,0.9,1.4,10,3,2,5,0.9,1.4,-0.5,1.1,0,0
2022-05-31,Thailand,Bahrain,False,Friendly,A,10,8,2,0,1.9,0.4,1.5,2.6,10,5,1,4,1.0,1.0,0.0,1.6,0,0
2022-06-01,Australia,Jordan,True,Friendly,H,10,4,3,3,1.5,0.9,0.6,1.5,10,7,0,3,2.1,1.0,1.1,2.1,1,0
2022-06-01,Italy,Argentina,True,CONMEBOL–UEFA Cup of Champions,A,10,3,5,2,1.4,0.9,0.5,1.4,10,7,3,0,1.5,0.2,1.3,2.4,1,1
2022-06-01,Scotland,Ukraine,False,FIFA World Cup qualification,A,10,6,2,2,1.4,1.0,0.4,2.0,10,3,5,2,1.2,1.3,-0.1,1.4,0,1
2022-06-01,Angola,Central African Republic,False,African Cup of Nations qualification,H,10,3,3,4,1.1,1.1,0.0,1.2,10,1,2,7,0.5,1.9,-1.4,0.5,0,1
2022-06-01,Ghana,Madagascar,False,African Cup of Nations qualification,H,10,3,4,3,1.0,1.1,-0.1,1.3,10,1,3,6,0.6,1.6,-1.0,0.6,0,1
2022-06-01,Poland,Wales,False,UEFA Nations League,H,10,6,2,2,2.8,1.0,1.8,2.0,10,4,5,1,1.5,1.2,0.3,1.7,0,1
2022-06-01,Libya,Botswana,False,African Cup of Nations qualification,H,10,4,1,5,0.8,1.2,-0.4,1.3,10,2,2,6,0.8,1.3,-0.5,0.8,0,1
2022-06-01,Kuwait,Singapore,True,Friendly,H,10,2,3,5,0.6,1.7,-1.1,0.9,10,5,1,4,1.5,1.4,0.1,1.6,1,0
2022-06-01,Malaysia,Hong Kong,False,Friendly,H,10,5,0,5,1.7,1.9,-0.2,1.5,10,1,1,8,0.3,2.1,-1.8,0.4,0,0
2022-06-01,Syria,Tajikistan,True,Friendly,H,10,2,2,6,1.1,1.6,-0.5,0.8,10,4,3,3,1.3,1.0,0.3,1.5,1,0
2022-06-01,United States,Morocco,False,Friendly,H,10,6,2,2,1.5,0.7,0.8,2.0,10,6,3,1,2.0,0.9,1.1,2.1,0,0
2022-06-01,Vietnam,Afghanistan,False,Friendly,H,10,4,3,3,1.3,0.9,0.4,1.5,10,3,4,3,1.0,1.2,-0.2,1.3,0,0
2022-06-01,Malta,Venezuela,False,Friendly,A,10,3,1,6,1.0,2.4,-1.4,1.0,10,2,0,8,1.0,2.1,-1.1,0.6,0,0
2022-06-01,Indonesia,Bangladesh,False,Friendly,D,10,6,3,1,2.7,1.4,1.3,2.1,10,2,4,4,0.8,1.4,-0.6,1.0,0,0
2022-06-02,Spain,Portugal,False,UEFA Nations League,D,10,7,1,2,2.0,0.7,1.3,2.2,10,7,1,2,2.2,0.6,1.6,2.2,0,1
2022-06-02,Israel,Iceland,False,UEFA Nations League,D,10,4,1,5,2.0,2.5,-0.5,1.3,10,1,5,4,1.1,2.2,-1.1,0.8,0,1
2022-06-02,Mozambique,Rwanda,True,African Cup of Nations qualification,D,10,1,3,6,0.5,1.3,-0.8,0.6,10,3,1,6,1.2,1.1,0.1,1.0,1,1
2022-06-02,Panama,Costa Rica,False,CONCACAF Nations League,H,10,4,2,4,1.3,1.8,-0.5,1.4,10,7,1,2,1.2,0.6,0.6,2.2,0,1
2022-06-02,Barbados,Antigua and Barbuda,True,CONCACAF Nations League,A,10,1,2,7,0.6,3.4,-2.8,0.5,10,5,1,4,1.4,2.4,-1.0,1.6,1,1
2022-06-02,French Guiana,Guatemala,False,CONCACAF Nations League,H,10,4,3,3,1.5,1.2,0.3,1.5,10,4,4,2,1.3,1.0,0.3,1.6,0,1
2022-06-02,Belize,Dominican Republic,False,CONCACAF Nations League,A,10,3,1,6,1.1,2.0,-0.9,1.0,10,3,3,4,1.1,0.8,0.3,1.2,0,1
2022-06-02,Anguilla,Dominica,False,CONCACAF Nations League,D,10,0,0,10,0.2,6.2,-6.0,0.0,10,4,1,5,1.2,1.7,-0.5,1.3,0,1
2022-06-02,Guadeloupe,Cuba,False,CONCACAF Nations League,H,10,5,1,4,2.6,1.2,1.4,1.6,10,4,0,6,1.3,1.1,0.2,1.2,0,1
2022-06-02,Tunisia,Equatorial Guinea,False,African Cup of Nations qualification,H,10,5,1,4,0.9,0.6,0.3,1.6,10,3,4,3,0.6,0.9,-0.3,1.3,0,1
2022-06-02,Ecuador,Nigeria,True,Friendly,H,10,3,5,2,1.2,1.1,0.1,1.4,10,5,3,2,1.3,0.6,0.7,1.8,1,0
2022-06-02,Czech Republic,Switzerland,False,UEFA Nations League,H,10,4,3,3,1.7,1.0,0.7,1.5,10,4,5,1,1.6,0.6,1.0,1.7,0,1
2022-06-02,Estonia,San Marino,False,UEFA Nations League,H,10,2,2,6,0.7,1.5,-0.8,0.8,10,0,0,10,0.3,4.4,-4.1,0.0,0,1
2022-06-02,Northern Ireland,Greece,False,UEFA Nations League,A,10,4,2,4,1.0,0.8,0.2,1.4,10,4,2,4,1.0,1.0,0.0,1.4,0,1
2022-06-02,Cyprus,Kosovo,False,UEFA Nations League,A,10,1,2,7,0.5,2.4,-1.9,0.5,10,3,3,4,1.1,1.2,-0.1,1.2,0,1
2022-06-02,Georgia,Gibraltar,False,UEFA Nations League,H,10,4,1,5,0.7,1.5,-0.8,1.3,10,0,3,7,0.3,2.9,-2.6,0.3,0,1
2022-06-02,Bulgaria,North Macedonia,False,UEFA Nations League,D,10,3,2,5,1.2,1.8,-0.6,1.1,10,4,3,3,1.5,1.2,0.3,1.5,0,1
2022-06-02,Serbia,Norway,False,UEFA Nations League,A,10,7,1,2,2.0,0.8,1.2,2.2,10,5,3,2,2.3,0.7,1.6,1.8,0,1
2022-06-02,Cambodia,Timor-Leste,False,Friendly,H,10,3,0,7,1.0,3.6,-2.6,0.9,10,0,0,10,0.6,4.1,-3.5,0.0,0,0
2022-06-02,Japan,Paraguay,False,Friendly,H,10,7,1,2,1.2,0.4,0.8,2.2,10,2,2,6,0.5,1.6,-1.1,0.8,0,0
2022-06-02,South Korea,Brazil,False,Friendly,A,10,8,1,1,2.1,0.4,1.7,2.5,10,7,3,0,2.3,0.3,2.0,2.4,0,0
2022-06-02,Slovenia,Sweden,False,UEFA Nations League,A,10,4,4,2,1.8,1.0,0.8,1.6,10,5,0,5,1.2,1.1,0.1,1.5,0,1
2022-06-02,Mexico,Uruguay,True,Friendly,A,10,5,4,1,1.1,0.6,0.5,1.9,10,5,1,4,1.0,1.2,-0.2,1.6,1,0
2022-06-03,Sint Maarten,United States Virgin Islands,True,CONCACAF Nations League,D,10,1,2,7,1.2,4.7,-3.5,0.5,10,1,0,9,0.3,2.6,-2.3,0.3,1,1
2022-06-03,Saint Martin,Aruba,True,CONCACAF Nations League,D,10,3,0,7,1.5,3.1,-1.6,0.9,10,1,0,9,0.8,3.7,-2.9,0.3,1,1
2022-06-03,Burkina Faso,Cape Verde,True,African Cup of Nations qualification,H,10,3,3,4,1.2,1.8,-0.6,1.2,10,6,2,2,1.6,0.6,1.0,2.0,1,1
2022-06-03,Comoros,Lesotho,False,African Cup of Nations qualification,H,10,5,0,5,1.8,1.6,0.2,1.5,10,2,3,5,0.8,2.3,-1.5,0.9,0,1
2022-06-03,Ivory Coast,Zambia,False,African Cup of Nations qualification,H,10,5,2,3,1.5,1.0,0.5,1.7,10,3,2,5,1.3,1.5,-0.2,1.1,0,1
2022-06-03,Curaçao,Honduras,False,CONCACAF Nations League,A,10,3,3,4,1.8,1.1,0.7,1.2,10,0,1,9,0.6,2.0,-1.4,0.1,0,1
2022-06-03,Bahamas,Saint Vincent and the Grenadines,False,CONCACAF Nations League,H,10,3,2,5,1.3,2.2,-0.9,1.1,10,3,0,7,0.8,2.8,-2.0,0.9,0,1
2022-06-03,Nicaragua,Trinidad and Tobago,False,CONCACAF Nations League,H,10,5,2,3,2.1,0.8,1.3,1.7,10,4,4,2,2.1,1.1,1.0,1.6,0,1
2022-06-03,Togo,Eswatini,False,African Cup of Nations qualification,D,10,4,3,3,1.1,0.8,0.3,1.5,10,5,4,1,1.5,0.8,0.7,1.9,0,1
2022-06-03,British Virgin Islands,Cayman Islands,False,CONCACAF Nations League,D,10,0,1,9,0.8,3.8,-3.0,0.1,10,4,1,5,0.9,2.6,-1.7,1.3,0,1
2022-06-03,Croatia,Austria,False,UEFA Nations League,A,10,6,3,1,2.3,1.0,1.3,2.1,10,4,1,5,1.8,1.6,0.2,1.3,0,1
2022-06-03,France,Denmark,False,UEFA Nations League,A,10,7,3,0,2.9,0.9,2.0,2.4,10,7,0,3,2.2,0.9,1.3,2.1,0,1
2022-06-03,Belgium,Netherlands,False,UEFA Nations League,A,10,5,2,3,2.2,1.3,0.9,1.7,10,6,3,1,2.7,0.9,1.8,2.1,0,1
2022-06-03,Kazakhstan,Azerbaijan,False,UEFA Nations League,H,10,2,2,6,0.7,2.3,-1.6,0.8,10,0,2,8,0.6,2.0,-1.4,0.2,0,1
2022-06-03,Belarus,Slovakia,True,UEFA Nations League,A,10,3,0,7,0.9,1.6,-0.7,0.9,10,3,3,4,1.5,1.4,0.1,1.2,1,1
2022-06-03,Liechtenstein,Moldova,False,UEFA Nations League,A,10,0,1,9,0.2,3.6,-3.4,0.1,10,1,0,9,0.7,2.4,-1.7,0.3,0,1
2022-06-03,Latvia,Andorra,False,UEFA Nations League,H,10,3,3,4,1.0,1.0,0.0,1.2,10,4,1,5,0.9,1.6,-0.7,1.3,0,1
2022-06-03,Nepal,Oman,True,Friendly,A,10,4,2,4,0.9,1.2,-0.3,1.4,10,3,3,4,1.2,1.0,0.2,1.2,1,0
2022-06-03,Turks and Caicos Islands,Bonaire,False,CONCACAF Nations League,A,10,3,1,6,1.4,4.6,-3.2,1.0,10,3,1,6,1.4,2.9,-1.5,1.0,0,1
2022-06-04,DR Congo,Gabon,False,African Cup of Nations qualification,A,10,3,4,3,1.2,1.0,0.2,1.3,10,3,4,3,1.1,1.3,-0.2,1.3,0,1
2022-06-04,Mauritania,Sudan,False,African Cup of Nations qualification,H,10,3,2,5,0.8,1.6,-0.8,1.1,10,0,4,6,0.4,1.8,-1.4,0.4,0,1
2022-06-04,Mali,Congo,False,African Cup of Nations qualification,H,10,6,3,1,1.4,0.2,1.2,2.1,10,1,3,6,0.8,1.8,-1.0,0.6,0,1
2022-06-04,Senegal,Benin,False,African Cup of Nations qualification,H,10,6,3,1,1.2,0.3,0.9,2.1,10,5,2,3,1.2,0.7,0.5,1.7,0,1
2022-06-04,Algeria,Uganda,False,African Cup of Nations qualification,H,10,4,3,3,1.3,1.0,0.3,1.5,10,3,3,4,1.2,1.4,-0.2,1.2,0,1
2022-06-04,Niger,Tanzania,True,African Cup of Nations qualification,D,10,3,2,5,1.7,2.4,-0.7,1.1,10,4,3,3,1.2,1.2,0.0,1.5,1,1
2022-06-04,El Salvador,Grenada,False,CONCACAF Nations League,H,10,1,2,7,0.6,1.6,-1.0,0.5,10,2,1,7,0.6,1.9,-1.3,0.7,0,1
2022-06-04,Gambia,South Sudan,True,African Cup of Nations qualification,H,10,5,3,2,1.0,0.9,0.1,1.8,10,3,1,6,0.8,1.2,-0.4,1.0,1,1
2022-06-04,Suriname,Jamaica,False,CONCACAF Nations League,D,10,6,0,4,2.1,1.1,1.0,1.8,10,2,3,5,1.0,1.7,-0.7,0.9,0,1
2022-06-04,Hungary,England,False,UEFA Nations League,H,10,4,2,4,1.2,1.2,0.0,1.4,10,7,3,0,3.6,0.4,3.2,2.4,0,1
2022-06-04,Bermuda,Haiti,False,CONCACAF Nations League,D,10,3,2,5,2.0,2.4,-0.4,1.1,10,4,0,6,1.7,2.0,-0.3,1.2,0,1
2022-06-04,Finland,Bosnia and Herzegovina,False,UEFA Nations League,D,10,3,2,5,0.8,1.2,-0.4,1.1,10,3,3,4,0.9,1.1,-0.2,1.2,0,1
2022-06-04,Turkey,Faroe Islands,False,UEFA Nations League,H,10,4,2,4,2.1,2.0,0.1,1.4,10,3,1,6,1.1,1.6,-0.5,1.0,0,1
2022-06-04,Lithuania,Luxembourg,False,UEFA Nations League,A,10,2,1,7,0.7,2.3,-1.6,0.7,10,2,1,7,0.8,2.1,-1.3,0.7,0,1
2022-06-04,Montenegro,Romania,False,UEFA Nations League,H,10,2,3,5,1.0,1.6,-0.6,0.9,10,4,3,3,1.0,0.6,0.4,1.5,0,1
2022-06-04,Montserrat,Guyana,True,CONCACAF Nations League,A,10,3,4,3,1.2,1.4,-0.2,1.3,10,3,2,5,1.6,1.8,-0.2,1.1,1,1
2022-06-04,Armenia,Republic of Ireland,False,UEFA Nations League,H,10,1,3,6,0.5,3.0,-2.5,0.6,10,4,5,1,1.6,0.6,1.0,1.7,0,1
2022-06-04,Italy,Germany,False,UEFA Nations League,D,10,3,4,3,1.3,1.1,0.2,1.3,10,8,1,1,3.4,0.5,2.9,2.5,0,1
2022-06-04,Namibia,Burundi,True,African Cup of Nations qualification,D,10,3,3,4,1.0,1.3,-0.3,1.2,10,5,2,3,1.9,1.0,0.9,1.7,1,1
2022-06-05,Portugal,Switzerland,False,UEFA Nations League,H,10,7,2,1,2.3,0.6,1.7,2.3,10,4,4,2,1.6,0.7,0.9,1.6,0,1
2022-06-05,Malawi,Ethiopia,False,African Cup of Nations qualification,H,10,3,1,6,0.7,1.5,-0.8,1.0,10,1,5,4,1.0,1.5,-0.5,0.8,0,1
2022-06-05,Central African Republic,Ghana,True,African Cup of Nations qualification,D,10,1,2,7,0.6,1.9,-1.3,0.5,10,3,4,3,1.0,1.0,0.0,1.3,1,1
2022-06-05,Madagascar,Angola,False,African Cup of Nations qualification,D,10,1,3,6,0.5,1.7,-1.2,0.6,10,4,3,3,1.3,1.1,0.2,1.5,0,1
2022-06-05,Botswana,Tunisia,False,African Cup of Nations qualification,D,10,2,1,7,0.8,1.4,-0.6,0.7,10,5,1,4,1.1,0.5,0.6,1.6,0,1
2022-06-05,Dominican Republic,French Guiana,False,CONCACAF Nations League,A,10,3,3,4,1.0,0.8,0.2,1.2,10,4,3,3,1.5,1.1,0.4,1.5,0,1
2022-06-05,Cuba,Barbados,False,CONCACAF Nations League,H,10,4,0,6,1.4,1.2,0.2,1.2,10,1,2,7,0.5,3.1,-2.6,0.5,0,1
2022-06-05,Antigua and Barbuda,Guadeloupe,True,CONCACAF Nations League,H,10,5,1,4,1.3,2.3,-1.0,1.6,10,5,1,4,2.3,1.2,1.1,1.6,1,1
2022-06-05,Guatemala,Belize,False,CONCACAF Nations League,H,10,4,3,3,1.2,1.1,0.1,1.5,10,3,1,6,1.1,1.8,-0.7,1.0,0,1
2022-06-05,Costa Rica,Martinique,False,CONCACAF Nations League,H,10,6,1,3,1.0,0.7,0.3,1.9,10,1,3,6,1.2,2.4,-1.2,0.6,0,1
2022-06-05,Dominica,Anguilla,True,CONCACAF Nations League,D,10,4,2,4,1.1,1.4,-0.3,1.4,10,0,1,9,0.2,5.9,-5.7,0.1,1,1
2022-06-05,Egypt,Guinea,False,African Cup of Nations qualification,H,10,4,4,2,0.5,0.3,0.2,1.6,10,2,3,5,0.5,1.3,-0.8,0.9,0,1
2022-06-05,Wales,Ukraine,False,FIFA World Cup qualification,H,10,4,5,1,1.6,1.0,0.6,1.7,10,4,5,1,1.5,1.3,0.2,1.7,0,1
2022-06-05,Sweden,Norway,False,UEFA Nations League,A,10,6,0,4,1.3,0.9,0.4,1.8,10,6,3,1,2.3,0.5,1.8,2.1,0,1
2022-06-05,San Marino,Malta,False,UEFA Nations League,A,10,0,0,10,0.2,4.2,-4.0,0.0,10,3,1,6,0.9,2.3,-1.4,1.0,0,1
2022-06-05,Czech Republic,Spain,False,UEFA Nations League,D,10,5,3,2,1.8,0.9,0.9,1.8,10,7,1,2,2.0,0.7,1.3,2.2,0,1
2022-06-05,Cyprus,Northern Ireland,False,UEFA Nations League,D,10,1,2,7,0.5,2.2,-1.7,0.5,10,4,2,4,1.0,0.8,0.2,1.4,0,1
2022-06-05,Gibraltar,North Macedonia,False,UEFA Nations League,A,10,0,2,8,0.3,3.3,-3.0,0.2,10,4,4,2,1.6,1.0,0.6,1.6,0,1
2022-06-05,Bulgaria,Georgia,False,UEFA Nations League,A,10,3,3,4,1.3,1.6,-0.3,1.2,10,5,1,4,1.1,1.2,-0.1,1.6,0,1
2022-06-05,Saudi Arabia,Colombia,True,Friendly,A,10,4,3,3,0.8,0.8,0.0,1.5,10,3,4,3,0.6,0.4,0.2,1.3,1,0
2022-06-05,Kosovo,Greece,False,UEFA Nations League,A,10,3,3,4,1.2,1.2,0.0,1.2,10,4,2,4,0.9,0.9,0.0,1.4,0,1
2022-06-05,Mexico,Ecuador,True,Friendly,D,10,5,4,1,1.0,0.7,0.3,1.9,10,4,5,1,1.2,0.9,0.3,1.7,1,0
2022-06-05,Peru,New Zealand,True,Friendly,H,10,5,2,3,1.3,0.6,0.7,1.7,10,8,0,2,2.4,0.6,1.8,2.4,1,0
2022-06-05,United States,Uruguay,False,Friendly,D,10,6,2,2,1.6,0.6,1.0,2.0,10,5,1,4,1.2,1.2,0.0,1.6,0,0
2022-06-05,Serbia,Slovenia,False,UEFA Nations League,H,10,7,1,2,2.0,0.8,1.2,2.2,10,3,4,3,1.2,1.2,0.0,1.3,0,1
2022-06-05,Argentina,Estonia,True,Friendly,H,10,7,3,0,1.5,0.2,1.3,2.4,10,2,2,6,0.7,1.4,-0.7,0.8,1,0
2022-06-06,Aruba,Saint Martin,True,CONCACAF Nations League,H,10,1,1,8,0.8,3.6,-2.8,0.4,10,3,1,6,1.5,2.1,-0.6,1.0,1,1
2022-06-06,Austria,Denmark,False,UEFA Nations League,A,10,5,1,4,2.0,1.4,0.6,1.6,10,8,0,2,2.3,0.8,1.5,2.4,0,1
2022-06-06,Equatorial Guinea,Libya,False,African Cup of Nations qualification,H,10,3,3,4,0.5,1.2,-0.7,1.2,10,4,1,5,0.7,1.1,-0.4,1.3,0,1
2022-06-06,Honduras,Curaçao,False,CONCACAF Nations League,A,10,1,1,8,0.7,1.8,-1.1,0.4,10,3,2,5,1.8,1.2,0.6,1.1,0,1
2022-06-06,Saint Vincent and the Grenadines,Nicaragua,False,CONCACAF Nations League,D,10,2,0,8,0.7,2.9,-2.2,0.6,10,6,2,2,2.3,0.8,1.5,2.0,0,1
2022-06-06,Trinidad and Tobago,Bahamas,False,CONCACAF Nations League,H,10,3,4,3,2.0,1.3,0.7,1.3,10,3,2,5,1.0,2.2,-1.2,1.1,0,1
2022-06-06,Bonaire,Sint Maarten,True,CONCACAF Nations League,D,10,4,1,5,1.8,2.7,-0.9,1.3,10,1,2,7,1.2,4.7,-3.5,0.5,1,1
2022-06-06,Cayman Islands,British Virgin Islands,False,CONCACAF Nations League,D,10,3,2,5,0.8,2.7,-1.9,1.1,10,0,1,9,0.7,3.7,-3.0,0.1,0,1
2022-06-06,Slovakia,Kazakhstan,False,UEFA Nations League,A,10,4,3,3,1.6,0.9,0.7,1.5,10,3,2,5,0.9,1.9,-1.0,1.1,0,1
2022-06-06,Croatia,France,False,UEFA Nations League,D,10,6,3,1,2.0,0.8,1.2,2.1,10,7,2,1,2.7,0.8,1.9,2.3,0,1
2022-06-06,Belarus,Azerbaijan,True,UEFA Nations League,D,10,3,0,7,0.8,1.5,-0.7,0.9,10,0,2,8,0.6,2.1,-1.5,0.2,1,1
2022-06-06,Latvia,Liechtenstein,False,UEFA Nations League,H,10,4,3,3,1.2,0.8,0.4,1.5,10,0,1,9,0.1,3.3,-3.2,0.1,0,1
2022-06-06,Andorra,Moldova,False,UEFA Nations League,D,10,4,0,6,0.9,1.9,-1.0,1.2,10,2,0,8,0.9,2.3,-1.4,0.6,0,1
2022-06-06,South Korea,Chile,False,Friendly,H,10,7,1,2,2.0,0.8,1.2,2.2,10,5,1,4,1.3,1.4,-0.1,1.6,0,0
2022-06-06,Japan,Brazil,False,Friendly,A,10,8,1,1,1.6,0.4,1.2,2.5,10,7,3,0,2.6,0.4,2.2,2.4,0,0
2022-06-06,Iceland,Albania,False,UEFA Nations League,D,10,1,5,4,1.1,2.2,-1.1,0.8,10,4,1,5,1.1,1.5,-0.4,1.3,0,1
2022-06-06,United States Virgin Islands,Turks and Caicos Islands,False,CONCACAF Nations League,H,10,1,1,8,0.4,2.5,-2.1,0.4,10,3,0,7,1.3,4.8,-3.5,0.9,0,1
2022-06-07,Grenada,El Salvador,False,CONCACAF Nations League,D,10,1,1,8,0.4,2.0,-1.6,0.4,10,2,2,6,0.8,1.5,-0.7,0.8,0,1
2022-06-07,Eswatini,Burkina Faso,True,African Cup of Nations qualification,A,10,5,4,1,1.6,0.9,0.7,1.9,10,3,3,4,1.1,1.8,-0.7,1.2,1,1
2022-06-07,Guyana,Bermuda,False,CONCACAF Nations League,H,10,3,2,5,1.4,1.7,-0.3,1.1,10,2,3,5,1.8,2.4,-0.6,0.9,0,1
2022-06-07,Zambia,Comoros,False,African Cup of Nations qualification,H,10,3,1,6,1.4,1.8,-0.4,1.0,10,6,0,4,1.9,1.1,0.8,1.8,0,1
2022-06-07,Senegal,Rwanda,False,African Cup of Nations qualification,H,10,6,3,1,1.3,0.4,0.9,2.1,10,2,2,6,1.1,1.2,-0.1,0.8,0,1
2022-06-07,Jamaica,Suriname,False,CONCACAF Nations League,H,10,1,4,5,0.9,1.8,-0.9,0.7,10,5,1,4,1.9,1.2,0.7,1.6,0,1
2022-06-07,Germany,England,False,UEFA Nations League,D,10,8,2,0,3.5,0.4,3.1,2.6,10,7,2,1,3.5,0.4,3.1,2.3,0,1
2022-06-07,Cape Verde,Togo,True,African Cup of Nations qualification,H,10,5,2,3,1.5,0.8,0.7,1.7,10,3,4,3,1.1,1.0,0.1,1.3,1,1
2022-06-07,Italy,Hungary,False,UEFA Nations League,H,10,3,4,3,1.3,1.1,0.2,1.3,10,5,1,4,1.1,1.0,0.1,1.6,0,1
2022-06-07,Finland,Montenegro,False,UEFA Nations League,H,10,3,3,4,0.9,1.1,-0.2,1.2,10,3,3,4,1.1,1.3,-0.2,1.2,0,1
2022-06-07,Bosnia and Herzegovina,Romania,False,UEFA Nations League,H,10,3,3,4,0.9,1.1,-0.2,1.2,10,4,3,3,1.0,0.7,0.3,1.5,0,1
2022-06-07,Faroe Islands,Luxembourg,False,UEFA Nations League,A,10,2,1,7,0.6,1.9,-1.3,0.7,10,3,1,6,1.0,2.0,-1.0,1.0,0,1
2022-06-07,Lithuania,Turkey,False,UEFA Nations League,A,10,2,1,7,0.7,2.1,-1.4,0.7,10,5,2,3,2.4,1.7,0.7,1.7,0,1
2022-06-07,United Arab Emirates,Australia,True,FIFA World Cup qualification,A,10,5,1,4,0.8,1.0,-0.2,1.6,10,4,3,3,1.4,1.0,0.4,1.5,1,1
2022-06-07,Haiti,Montserrat,True,CONCACAF Nations League,H,10,4,1,5,1.7,1.9,-0.2,1.3,10,3,3,4,1.2,1.5,-0.3,1.2,1,1
2022-06-08,Kuwait,Indonesia,False,AFC Asian Cup qualification,A,10,3,2,5,0.8,1.7,-0.9,1.1,10,5,4,1,2.3,1.2,1.1,1.9,0,1
2022-06-08,Mongolia,Palestine,False,AFC Asian Cup qualification,A,10,1,2,7,0.3,2.9,-2.6,0.5,10,5,1,4,1.7,1.7,0.0,1.6,0,1
2022-06-08,Thailand,Maldives,True,AFC Asian Cup qualification,H,10,7,2,1,1.8,0.5,1.3,2.3,10,3,3,4,1.2,1.6,-0.4,1.2,1,1
2022-06-08,Philippines,Yemen,True,AFC Asian Cup qualification,D,10,3,1,6,1.6,1.4,0.2,1.0,10,1,1,8,0.2,2.5,-2.3,0.4,1,1
2022-06-08,Bahrain,Bangladesh,True,AFC Asian Cup qualification,H,10,6,1,3,1.2,1.0,0.2,1.9,10,2,5,3,0.7,1.0,-0.3,1.1,1,1
2022-06-08,India,Cambodia,False,AFC Asian Cup qualification,H,10,4,3,3,1.2,1.1,0.1,1.5,10,4,0,6,1.2,3.5,-2.3,1.2,0,1
2022-06-08,Tajikistan,Myanmar,True,AFC Asian Cup qualification,H,10,4,3,3,1.3,0.9,0.4,1.5,10,1,0,9,0.7,4.0,-3.3,0.3,1,1
2022-06-08,Uzbekistan,Sri Lanka,False,AFC Asian Cup qualification,H,10,6,0,4,2.2,1.3,0.9,1.8,10,1,3,6,1.3,2.2,-0.9,0.6,0,1
2022-06-08,Hong Kong,Afghanistan,True,AFC Asian Cup qualification,H,10,1,1,8,0.3,2.1,-1.8,0.4,10,2,4,4,0.9,1.4,-0.5,1.0,1,1
2022-06-08,Malaysia,Turkmenistan,False,AFC Asian Cup qualification,H,10,5,0,5,1.8,1.9,-0.1,1.5,10,4,2,4,1.2,1.4,-0.2,1.4,0,1
2022-06-08,Jordan,Nepal,True,AFC Asian Cup qualification,H,10,6,0,4,1.8,1.2,0.6,1.8,10,4,1,5,0.8,1.3,-0.5,1.3,1,1
2022-06-08,Kyrgyzstan,Singapore,False,AFC Asian Cup qualification,H,10,4,1,5,2.0,1.8,0.2,1.3,10,5,1,4,1.5,1.3,0.2,1.6,0,1
2022-06-08,Congo,Gambia,False,African Cup of Nations qualification,H,10,1,3,6,0.8,1.9,-1.1,0.6,10,5,3,2,0.9,0.8,0.1,1.8,0,1
2022-06-08,Tanzania,Algeria,False,African Cup of Nations qualification,A,10,3,4,3,1.1,1.3,-0.2,1.3,10,5,2,3,1.4,0.9,0.5,1.7,0,1
2022-06-08,Gabon,Mauritania,False,African Cup of Nations qualification,D,10,4,4,2,1.1,1.0,0.1,1.6,10,4,2,4,1.0,1.1,-0.1,1.4,0,1
2022-06-08,Benin,Mozambique,False,African Cup of Nations qualification,A,10,5,2,3,1.3,0.9,0.4,1.7,10,1,3,6,0.5,1.3,-0.8,0.6,0,1
2022-06-08,Republic of Ireland,Ukraine,False,UEFA Nations League,A,10,4,4,2,1.6,0.7,0.9,1.6,10,3,5,2,1.3,1.3,0.0,1.4,0,1
2022-06-08,Sudan,DR Congo,False,African Cup of Nations qualification,H,10,0,4,6,0.4,1.7,-1.3,0.4,10,3,3,4,1.1,1.0,0.1,1.2,0,1
2022-06-08,Uganda,Niger,False,African Cup of Nations qualification,D,10,2,3,5,1.1,1.6,-0.5,0.9,10,2,3,5,1.6,2.4,-0.8,0.9,0,1
2022-06-08,Scotland,Armenia,False,UEFA Nations League,H,10,6,2,2,1.4,1.0,0.4,2.0,10,2,3,5,0.5,2.7,-2.2,0.9,0,1
2022-06-08,Wales,Netherlands,False,UEFA Nations League,A,10,5,4,1,1.7,1.0,0.7,1.9,10,7,3,0,3.1,0.8,2.3,2.4,0,1
2022-06-08,Belgium,Poland,False,UEFA Nations League,H,10,5,2,3,2.2,1.5,0.7,1.7,10,7,2,1,2.8,0.8,2.0,2.3,0,1
