H_matches_played,H_wins,H_draws,H_losses,H_goals_scored,H_goals_conceded,H_goal_diff,H_points,A_matches_played,A_wins,A_draws,A_losses,A_goals_scored,A_goals_conceded,A_goal_diff,A_points,is_neutral,is_competitive
9,3,2,4,1.4444444444444444,1.3333333333333333,0.1111111111111111,1.2222222222222223,10,2,3,5,1.3,1.3,0.0,0.9,0,1
10,7,3,0,1.8,0.4,1.4,2.4,6,1,4,1,0.6666666666666666,0.6666666666666666,0.0,1.1666666666666667,0,0
10,6,0,4,2.3,1.6,0.7,1.8,10,7,0,3,2.6,1.3,1.3,2.1,0,1
6,3,1,2,1.6666666666666667,1.1666666666666667,0.5,1.6666666666666667,7,2,3,2,1.2857142857142858,1.4285714285714286,-0.14285714285714285,1.2857142857142858,0,0
8,4,0,4,2.0,1.5,0.5,1.5,7,2,3,2,1.8571428571428572,1.2857142857142858,0.5714285714285714,1.2857142857142858,0,0
8,3,2,3,1.0,1.25,-0.25,1.375,10,4,4,2,0.9,0.6,0.3,1.6,0,1
8,2,3,3,1.875,1.625,0.25,1.125,9,5,2,2,1.5555555555555556,0.8888888888888888,0.6666666666666666,1.8888888888888888,0,0
7,5,1,1,2.142857142857143,0.7142857142857143,1.4285714285714286,2.2857142857142856,10,4,3,3,0.9,0.9,0.0,1.5,0,1
10,4,1,5,1.4,1.5,-0.1,1.3,10,5,1,4,2.3,1.5,0.8,1.6,0,1
10,2,3,5,1.1,1.2,-0.1,0.9,10,3,1,6,1.4,2.0,-0.6,1.0,0,1
10,3,2,5,1.2,1.5,-0.3,1.1,5,0,2,3,0.2,1.4,-1.2,0.4,0,0
10,4,3,3,1.4,1.0,0.4,1.5,10,3,2,5,0.9,1.7,-0.8,1.1,0,1
10,4,4,2,1.7,0.9,0.8,1.6,10,4,3,3,1.4,1.4,0.0,1.5,0,1
9,3,2,4,0.8888888888888888,0.7777777777777778,0.1111111111111111,1.2222222222222223,6,1,0,5,0.6666666666666666,2.5,-1.8333333333333333,0.5,1,1
10,4,2,4,2.1,1.5,0.6,1.4,10,4,2,4,0.9,0.7,0.2,1.4,0,1
6,1,1,4,1.0,2.0,-1.0,0.6666666666666666,10,4,2,4,0.9,1.5,-0.6,1.4,0,1
10,4,2,4,2.1,1.7,0.4,1.4,10,6,0,4,2.6,1.5,1.1,1.8,1,0
10,6,2,2,1.6,0.7,0.9,2.0,7,1,2,4,1.0,1.2857142857142858,-0.2857142857142857,0.7142857142857143,0,0
10,8,0,2,2.0,0.8,1.2,2.4,10,3,3,4,0.5,0.9,-0.4,1.2,0,1
6,3,0,3,1.5,2.5,-1.0,1.5,6,4,2,0,2.1666666666666665,0.3333333333333333,1.8333333333333333,2.3333333333333335,1,0
10,5,1,4,1.9,1.5,0.4,1.6,10,5,3,2,1.2,0.7,0.5,1.8,0,1
10,8,1,1,2.5,1.2,1.3,2.5,7,3,2,2,1.4285714285714286,1.1428571428571428,0.2857142857142857,1.5714285714285714,0,0
9,4,2,3,1.2222222222222223,1.2222222222222223,0.0,1.5555555555555556,5,3,1,1,1.0,0.2,0.8,2.0,0,1
10,6,2,2,1.6,0.8,0.8,2.0,9,5,3,1,2.0,0.8888888888888888,1.1111111111111112,2.0,0,1
9,5,1,3,3.4444444444444446,0.4444444444444444,3.0,1.7777777777777777,10,7,1,2,2.4,1.3,1.1,2.2,0,0
9,3,3,3,2.111111111111111,1.5555555555555556,0.5555555555555556,1.3333333333333333,5,3,1,1,2.0,1.0,1.0,2.0,0,1
7,3,1,3,1.5714285714285714,1.4285714285714286,0.14285714285714285,1.4285714285714286,9,4,0,5,1.7777777777777777,1.4444444444444444,0.3333333333333333,1.3333333333333333,0,1
5,3,1,1,1.0,0.6,0.4,2.0,10,5,2,3,1.5,1.2,0.3,1.7,0,1
6,0,2,4,0.3333333333333333,1.3333333333333333,-1.0,0.3333333333333333,9,1,4,4,0.7777777777777778,1.1111111111111112,-0.3333333333333333,0.7777777777777778,0,1
5,1,2,2,0.6,1.0,-0.4,1.0,6,3,2,1,1.3333333333333333,1.1666666666666667,0.16666666666666666,1.8333333333333333,0,1
10,2,3,5,1.1,1.6,-0.5,0.9,10,6,2,2,0.9,0.8,0.1,2.0,0,1
8,3,3,2,1.5,1.375,0.125,1.5,5,1,3,1,0.8,1.0,-0.2,1.2,0,1
10,7,2,1,2.2,0.8,1.4,2.3,8,4,2,2,2.25,1.25,1.0,1.75,0,1
10,4,3,3,1.0,0.9,0.1,1.5,5,1,2,2,1.2,1.4,-0.2,1.0,0,1
5,4,1,0,2.2,0.6,1.6,2.6,7,1,1,5,0.7142857142857143,1.8571428571428572,-1.1428571428571428,0.5714285714285714,0,1
5,1,3,1,1.8,1.4,0.4,1.2,5,3,1,1,1.2,1.0,0.2,2.0,0,1
10,7,3,0,2.2,0.8,1.4,2.4,6,2,2,2,1.5,1.5,0.0,1.3333333333333333,0,1
10,5,3,2,0.8,0.3,0.5,1.8,8,4,1,3,1.125,0.5,0.625,1.625,0,1
10,4,4,2,1.0,0.8,0.2,1.6,10,3,0,7,1.4,2.1,-0.7,0.9,0,1
10,7,0,3,2.8,1.0,1.8,2.1,10,4,1,5,1.8,1.6,0.2,1.3,0,1
6,1,1,4,0.5,1.3333333333333333,-0.8333333333333334,0.6666666666666666,5,3,0,2,1.0,0.8,0.2,1.8,0,1
10,8,0,2,2.1,0.7,1.4,2.4,10,4,4,2,1.7,0.8,0.9,1.6,0,1
10,6,1,3,3.4,0.5,2.9,1.9,9,6,3,0,1.7777777777777777,0.2222222222222222,1.5555555555555556,2.3333333333333335,0,0
6,2,3,1,1.0,1.1666666666666667,-0.16666666666666666,1.5,10,6,1,3,1.2,0.7,0.5,1.9,0,1
6,3,1,2,1.3333333333333333,1.1666666666666667,0.16666666666666666,1.6666666666666667,10,7,1,2,2.1,0.9,1.2,2.2,0,1
10,4,2,4,1.7,1.7,0.0,1.4,10,3,3,4,1.1,1.9,-0.8,1.2,0,1
10,5,1,4,1.6,1.1,0.5,1.6,10,6,0,4,1.4,1.1,0.3,1.8,0,1
10,4,4,2,1.7,0.9,0.8,1.6,10,3,2,5,1.2,1.5,-0.3,1.1,0,1
10,6,1,3,2.1,1.2,0.9,1.9,10,6,0,4,1.7,1.9,-0.2,1.8,0,1
8,1,2,5,1.0,1.375,-0.375,0.625,10,5,4,1,1.8,1.2,0.6,1.9,0,1
10,5,3,2,2.0,1.0,1.0,1.8,10,1,3,6,0.4,1.3,-0.9,0.6,0,1
10,3,3,4,0.5,1.0,-0.5,1.2,9,5,1,3,1.5555555555555556,0.8888888888888888,0.6666666666666666,1.7777777777777777,0,1
7,3,2,2,1.0,0.7142857142857143,0.2857142857142857,1.5714285714285714,10,4,2,4,1.5,1.2,0.3,1.4,0,1
10,4,3,3,1.7,0.9,0.8,1.5,10,6,2,2,0.9,0.6,0.3,2.0,0,1
9,2,5,2,0.8888888888888888,0.7777777777777778,0.1111111111111111,1.2222222222222223,6,2,0,4,1.0,1.5,-0.5,1.0,0,1
10,4,2,4,0.8,1.5,-0.7,1.4,7,2,1,4,1.1428571428571428,1.7142857142857142,-0.5714285714285714,1.0,0,1
10,4,4,2,2.1,0.9,1.2,1.6,10,5,3,2,1.9,0.7,1.2,1.8,0,1
10,3,2,5,1.2,1.5,-0.3,1.1,5,2,0,3,1.4,2.2,-0.8,1.2,0,1
10,5,2,3,1.6,1.2,0.4,1.7,10,2,2,6,0.8,2.3,-1.5,0.8,0,1
10,3,2,5,1.1,1.1,0.0,1.1,8,5,2,1,2.0,0.75,1.25,2.125,0,1
6,2,0,4,1.6666666666666667,2.1666666666666665,-0.5,1.0,7,3,0,4,1.4285714285714286,1.2857142857142858,0.14285714285714285,1.2857142857142858,0,1
10,3,4,3,1.2,0.9,0.3,1.3,5,3,1,1,1.0,0.8,0.2,2.0,0,0
10,6,1,3,2.2,1.2,1.0,1.9,10,4,2,4,1.4,1.3,0.1,1.4,1,0
10,1,7,2,0.8,1.1,-0.3,1.0,10,5,2,3,1.0,0.8,0.2,1.7,0,1
10,7,1,2,2.4,0.8,1.6,2.2,7,5,1,1,5.571428571428571,0.7142857142857143,4.857142857142857,2.2857142857142856,0,0
5,1,3,1,1.0,1.2,-0.2,1.2,10,5,2,3,1.0,0.5,0.5,1.7,0,0
10,7,1,2,2.3,1.0,1.3,2.2,10,1,2,7,0.4,1.8,-1.4,0.5,1,0
10,6,2,2,2.2,0.8,1.4,2.0,10,7,2,1,1.7,0.9,0.8,2.3,0,0
6,2,3,1,1.3333333333333333,1.0,0.3333333333333333,1.5,6,3,2,1,1.1666666666666667,1.0,0.16666666666666666,1.8333333333333333,0,0
8,5,2,1,4.875,0.625,4.25,2.125,10,6,1,3,2.2,1.6,0.6,1.9,0,0
10,2,3,5,0.9,1.1,-0.2,0.9,10,3,4,3,0.8,1.2,-0.4,1.3,0,0
10,3,4,3,1.3,0.9,0.4,1.3,7,3,3,1,2.0,1.0,1.0,1.7142857142857142,0,0
10,6,2,2,2.3,0.9,1.4,2.0,10,6,2,2,1.6,0.8,0.8,2.0,0,0
10,7,2,1,2.3,1.1,1.2,2.3,10,7,2,1,2.3,0.5,1.8,2.3,0,0
7,3,2,2,1.1428571428571428,1.7142857142857142,-0.5714285714285714,1.5714285714285714,10,7,3,0,2.6,0.3,2.3,2.4,0,1
10,6,3,1,3.3,0.5,2.8,2.1,9,6,2,1,4.666666666666667,0.7777777777777778,3.888888888888889,2.2222222222222223,1,1
10,6,1,3,3.7,0.6,3.1,1.9,8,3,3,2,1.75,1.0,0.75,1.5,1,0
10,5,2,3,2.0,1.0,1.0,1.7,10,6,0,4,2.4,1.9,0.5,1.8,0,0
7,2,0,5,0.8571428571428571,1.5714285714285714,-0.7142857142857143,0.8571428571428571,7,0,2,5,0.2857142857142857,1.2857142857142858,-1.0,0.2857142857142857,0,1
6,3,0,3,0.8333333333333334,1.0,-0.16666666666666666,1.5,10,3,5,2,1.0,0.7,0.3,1.4,0,1
7,4,2,1,1.5714285714285714,1.2857142857142858,0.2857142857142857,2.0,10,6,4,0,2.2,0.9,1.3,2.2,0,1
6,1,0,5,0.5,1.3333333333333333,-0.8333333333333334,0.5,9,3,4,2,1.3333333333333333,1.2222222222222223,0.1111111111111111,1.4444444444444444,0,1
10,3,4,3,0.9,0.9,0.0,1.3,10,5,1,4,2.9,0.8,2.1,1.6,0,0
10,5,2,3,1.3,0.9,0.4,1.7,10,4,2,4,1.1,1.2,-0.1,1.4,0,1
6,3,1,2,1.6666666666666667,1.1666666666666667,0.5,1.6666666666666667,10,5,2,3,1.3,1.2,0.1,1.7,0,1
8,3,3,2,1.375,1.125,0.25,1.5,10,4,3,3,2.1,1.4,0.7,1.5,0,1
10,5,0,5,1.7,1.3,0.4,1.5,6,4,1,1,2.0,0.8333333333333334,1.1666666666666667,2.1666666666666665,0,1
10,7,2,1,3.3,0.4,2.9,2.3,10,7,3,0,2.5,0.2,2.3,2.4,1,1
10,5,3,2,1.1,0.6,0.5,1.8,10,4,4,2,1.2,0.8,0.4,1.6,0,1
8,3,1,4,1.375,1.375,0.0,1.25,10,2,1,7,0.7,1.5,-0.8,0.7,0,1
6,1,2,3,0.8333333333333334,1.3333333333333333,-0.5,0.8333333333333334,7,3,1,3,1.2857142857142858,1.4285714285714286,-0.14285714285714285,1.4285714285714286,0,1
6,2,0,4,1.1666666666666667,2.0,-0.8333333333333334,1.0,7,1,4,2,0.7142857142857143,0.8571428571428571,-0.14285714285714285,1.0,0,1
10,2,3,5,1.2,1.6,-0.4,0.9,5,3,1,1,1.4,0.8,0.6,2.0,0,1
10,6,0,4,1.4,1.2,0.2,1.8,10,6,3,1,2.2,1.2,1.0,2.1,0,0
5,3,0,2,1.6,0.8,0.8,1.8,8,2,1,5,0.875,1.75,-0.875,0.875,0,1
7,1,3,3,0.7142857142857143,1.2857142857142858,-0.5714285714285714,0.8571428571428571,5,2,0,3,0.8,1.8,-1.0,1.2,0,1
6,1,3,2,1.5,1.3333333333333333,0.16666666666666666,1.0,5,1,1,3,1.0,1.6,-0.6,0.8,0,1
9,4,3,2,1.7777777777777777,0.8888888888888888,0.8888888888888888,1.6666666666666667,8,5,0,3,1.5,1.5,0.0,1.875,1,0
8,3,3,2,1.125,1.625,-0.5,1.5,10,6,2,2,4.2,0.8,3.4,2.0,0,1
10,8,0,2,2.3,0.9,1.4,2.4,7,2,3,2,1.5714285714285714,1.5714285714285714,0.0,1.2857142857142858,0,1
10,2,4,4,0.8,1.0,-0.2,1.0,7,2,1,4,0.7142857142857143,1.1428571428571428,-0.42857142857142855,1.0,0,1
5,1,0,4,0.6,2.0,-1.4,0.6,10,4,3,3,0.9,0.8,0.1,1.5,0,1
10,4,5,1,1.7,1.2,0.5,1.7,10,3,2,5,1.2,1.5,-0.3,1.1,0,1
9,5,1,3,1.2222222222222223,0.5555555555555556,0.6666666666666666,1.7777777777777777,10,7,2,1,2.4,0.8,1.6,2.3,0,1
10,5,2,3,1.4,1.3,0.1,1.7,6,2,1,3,1.5,1.5,0.0,1.1666666666666667,0,1
10,3,2,5,1.2,1.5,-0.3,1.1,10,4,1,5,1.6,1.4,0.2,1.3,0,1
10,5,2,3,1.7,1.1,0.6,1.7,10,9,0,1,2.3,0.7,1.6,2.7,0,1
10,5,0,5,1.2,2.0,-0.8,1.5,10,3,1,6,1.5,2.0,-0.5,1.0,0,1
10,5,3,2,1.7,0.9,0.8,1.8,10,3,5,2,1.5,0.9,0.6,1.4,0,1
9,6,2,1,2.0,0.7777777777777778,1.2222222222222223,2.2222222222222223,8,4,2,2,1.375,0.625,0.75,1.75,0,1
10,2,3,5,0.8,2.1,-1.3,0.9,10,5,3,2,1.9,0.7,1.2,1.8,0,1
10,1,2,7,0.4,1.8,-1.4,0.5,10,3,2,5,1.2,1.2,0.0,1.1,0,1
10,8,0,2,3.3,0.9,2.4,2.4,10,7,1,2,2.3,0.9,1.4,2.2,0,1
10,8,0,2,2.2,0.8,1.4,2.4,10,5,2,3,2.0,0.8,1.2,1.7,0,1
10,5,2,3,0.8,1.0,-0.2,1.7,10,2,4,4,1.2,1.2,0.0,1.0,0,1
9,4,2,3,2.0,1.5555555555555556,0.4444444444444444,1.5555555555555556,10,4,3,3,0.8,0.5,0.3,1.5,0,1
10,5,3,2,2.1,1.0,1.1,1.8,10,5,1,4,2.3,2.0,0.3,1.6,0,0
8,3,0,5,1.25,1.25,0.0,1.125,10,6,2,2,1.3,0.6,0.7,2.0,0,1
10,4,3,3,0.9,0.8,0.1,1.5,8,4,2,2,2.0,2.0,0.0,1.75,0,1
10,3,0,7,1.4,2.2,-0.8,0.9,10,5,3,2,1.8,1.0,0.8,1.8,0,1
8,2,1,5,0.875,2.125,-1.25,0.875,10,5,1,4,1.7,1.2,0.5,1.6,0,1
10,5,2,3,0.7,0.9,-0.2,1.7,10,2,2,6,0.8,2.7,-1.9,0.8,0,1
10,4,3,3,1.9,1.1,0.8,1.5,10,2,5,3,0.8,1.3,-0.5,1.1,0,1
10,4,2,4,1.2,1.3,-0.1,1.4,9,3,3,3,1.2222222222222223,1.1111111111111112,0.1111111111111111,1.3333333333333333,0,1
9,2,2,5,0.8888888888888888,1.6666666666666667,-0.7777777777777778,0.8888888888888888,9,4,1,4,1.5555555555555556,1.2222222222222223,0.3333333333333333,1.4444444444444444,0,1
6,1,4,1,0.6666666666666666,0.8333333333333334,-0.16666666666666666,1.1666666666666667,5,3,1,1,1.0,0.6,0.4,2.0,0,1
6,2,0,4,0.8333333333333334,2.0,-1.1666666666666667,1.0,7,1,3,3,1.1428571428571428,1.4285714285714286,-0.2857142857142857,0.8571428571428571,0,1
7,2,1,4,1.2857142857142858,1.5714285714285714,-0.2857142857142857,1.0,6,3,1,2,1.0,0.8333333333333334,0.16666666666666666,1.6666666666666667,0,1
6,2,2,2,1.6666666666666667,1.5,0.16666666666666666,1.3333333333333333,10,6,1,3,1.6,1.3,0.3,1.9,0,1
6,3,1,2,1.0,0.5,0.5,1.6666666666666667,7,4,1,2,1.5714285714285714,1.0,0.5714285714285714,1.8571428571428572,0,1
7,4,1,2,1.7142857142857142,1.2857142857142858,0.42857142857142855,1.8571428571428572,6,3,1,2,1.5,0.8333333333333334,0.6666666666666666,1.6666666666666667,0,1
8,0,2,6,0.25,1.5,-1.25,0.25,8,2,2,4,0.75,1.125,-0.375,1.0,0,1
8,2,4,2,1.5,1.5,0.0,1.25,8,4,1,3,1.375,1.375,0.0,1.625,0,1
7,3,0,4,0.7142857142857143,1.0,-0.2857142857142857,1.2857142857142858,8,3,0,5,1.125,1.375,-0.25,1.125,0,1
10,6,2,2,1.6,0.7,0.9,2.0,8,2,4,2,1.125,0.75,0.375,1.25,0,1
8,2,3,3,1.0,1.25,-0.25,1.125,6,1,1,4,0.6666666666666666,1.8333333333333333,-1.1666666666666667,0.6666666666666666,0,1
10,7,3,0,2.4,0.7,1.7,2.4,10,7,1,2,2.2,0.9,1.3,2.2,0,1
7,2,0,5,1.0,2.2857142857142856,-1.2857142857142858,0.8571428571428571,7,2,4,1,1.1428571428571428,1.2857142857142858,-0.14285714285714285,1.4285714285714286,0,1
10,1,1,8,0.5,1.8,-1.3,0.4,10,5,0,5,1.9,1.2,0.7,1.5,0,1
10,4,5,1,1.1,0.6,0.5,1.7,10,2,4,4,0.8,1.0,-0.2,1.0,0,1
10,4,4,2,1.8,1.2,0.6,1.6,7,2,3,2,2.0,1.2857142857142858,0.7142857142857143,1.2857142857142858,0,1
10,4,4,2,2.1,0.9,1.2,1.6,10,4,2,4,1.9,1.7,0.2,1.4,0,1
6,4,1,1,1.1666666666666667,0.8333333333333334,0.3333333333333333,2.1666666666666665,5,0,1,4,0.6,1.8,-1.2,0.2,0,1
10,5,3,2,1.5,0.8,0.7,1.8,10,5,1,4,2.2,2.0,0.2,1.6,1,1
10,3,4,3,1.3,1.0,0.3,1.3,10,7,2,1,1.6,1.0,0.6,2.3,0,1
10,7,3,0,2.0,0.4,1.6,2.4,10,4,2,4,1.1,0.9,0.2,1.4,1,1
10,5,3,2,2.3,1.1,1.2,1.8,5,2,0,3,2.6,1.8,0.8,1.2,1,1
10,5,3,2,1.7,0.8,0.9,1.8,10,6,3,1,2.7,0.5,2.2,2.1,1,1
10,2,3,5,1.0,1.1,-0.1,0.9,7,2,1,4,1.4285714285714286,1.7142857142857142,-0.2857142857142857,1.0,0,0
10,7,2,1,1.7,1.0,0.7,2.3,10,4,1,5,1.7,1.9,-0.2,1.3,1,1
10,3,3,4,1.2,1.3,-0.1,1.2,10,6,2,2,1.7,0.8,0.9,2.0,0,1
10,6,4,0,1.6,0.6,1.0,2.2,10,5,2,3,3.7,0.8,2.9,1.7,1,1
10,3,3,4,1.1,1.1,0.0,1.2,5,3,2,0,1.6,0.2,1.4,2.2,1,1
10,6,3,1,2.8,0.6,2.2,2.1,6,2,1,3,2.3333333333333335,1.6666666666666667,0.6666666666666666,1.1666666666666667,1,1
10,5,2,3,1.8,1.2,0.6,1.7,10,4,4,2,2.1,1.1,1.0,1.6,1,1
10,7,2,1,1.7,1.0,0.7,2.3,10,5,3,2,1.5,1.0,0.5,1.8,1,1
10,3,3,4,1.4,1.5,-0.1,1.2,10,3,2,5,1.7,2.0,-0.3,1.1,0,1
10,5,4,1,1.2,0.7,0.5,1.9,6,3,2,1,1.3333333333333333,0.8333333333333334,0.5,1.8333333333333333,1,1
10,4,2,4,1.5,1.1,0.4,1.4,10,5,2,3,3.2,0.7,2.5,1.7,1,1
10,5,2,3,1.7,1.1,0.6,1.7,7,2,1,4,2.142857142857143,2.5714285714285716,-0.42857142857142855,1.0,1,1
10,6,3,1,2.7,0.7,2.0,2.1,10,3,5,2,1.6,1.1,0.5,1.4,1,1
10,3,2,5,1.7,1.5,0.2,1.1,5,2,3,0,1.2,0.8,0.4,1.8,0,0
10,4,3,3,1.5,1.0,0.5,1.5,10,3,5,2,1.5,1.0,0.5,1.4,1,1
10,7,2,1,1.7,1.0,0.7,2.3,10,5,4,1,1.4,0.7,0.7,1.9,1,1
10,5,4,1,2.5,0.8,1.7,1.9,10,5,2,3,1.5,1.1,0.4,1.7,1,1
10,4,3,3,1.2,0.7,0.5,1.5,10,6,1,3,2.0,0.9,1.1,1.9,1,1
10,4,2,4,1.7,1.2,0.5,1.4,6,2,3,1,1.0,1.0,0.0,1.5,0,0
10,5,2,3,1.9,1.2,0.7,1.7,9,4,2,3,1.7777777777777777,2.111111111111111,-0.3333333333333333,1.5555555555555556,1,0
10,4,4,2,1.9,0.7,1.2,1.6,10,8,0,2,2.5,0.6,1.9,2.4,0,0
10,4,3,3,1.7,1.1,0.6,1.5,10,6,3,1,2.9,0.9,2.0,2.1,1,1
10,6,3,1,1.6,0.8,0.8,2.1,10,7,1,2,2.3,0.9,1.4,2.2,1,1
7,3,1,3,0.8571428571428571,1.4285714285714286,-0.5714285714285714,1.4285714285714286,7,2,3,2,1.0,1.2857142857142858,-0.2857142857142857,1.2857142857142858,0,0
10,3,2,5,1.3,1.1,0.2,1.1,10,5,2,3,1.8,2.0,-0.2,1.7,0,0
10,4,3,3,0.9,0.6,0.3,1.5,7,3,1,3,1.2857142857142858,1.7142857142857142,-0.42857142857142855,1.4285714285714286,0,0
10,4,3,3,1.9,1.2,0.7,1.5,10,6,2,2,1.7,1.0,0.7,2.0,1,1
10,7,3,0,3.2,1.0,2.2,2.4,10,7,1,2,2.3,0.9,1.4,2.2,1,1
8,4,1,3,1.375,1.5,-0.125,1.625,10,8,0,2,2.3,1.1,1.2,2.4,1,0
8,2,0,6,1.0,2.0,-1.0,0.75,5,2,0,3,2.8,1.8,1.0,1.2,0,0
8,4,1,3,1.25,1.25,0.0,1.625,7,3,2,2,1.1428571428571428,1.1428571428571428,0.0,1.5714285714285714,0,0
10,2,3,5,1.5,1.9,-0.4,0.9,7,3,0,4,1.2857142857142858,2.2857142857142856,-1.0,1.2857142857142858,0,1
10,2,3,5,1.6,2.0,-0.4,0.9,9,4,2,3,1.2222222222222223,1.0,0.2222222222222222,1.5555555555555556,0,1
5,0,1,4,0.6,2.6,-2.0,0.2,5,1,0,4,0.4,4.4,-4.0,0.6,1,1
6,3,2,1,3.6666666666666665,0.6666666666666666,3.0,1.8333333333333333,10,6,1,3,1.2,0.9,0.3,1.9,1,1
9,4,0,5,1.4444444444444444,2.111111111111111,-0.6666666666666666,1.3333333333333333,10,4,2,4,1.2,1.3,-0.1,1.4,1,1
10,3,3,4,1.8,1.8,0.0,1.2,5,1,0,4,0.4,3.4,-3.0,0.6,0,1
10,6,3,1,1.8,0.6,1.2,2.1,10,6,0,4,1.2,1.0,0.2,1.8,1,1
6,1,0,5,0.3333333333333333,4.166666666666667,-3.8333333333333335,0.5,7,4,2,1,3.2857142857142856,0.5714285714285714,2.7142857142857144,2.0,1,1
10,3,5,2,1.6,1.0,0.6,1.4,10,4,2,4,1.5,1.2,0.3,1.4,0,0
10,4,0,6,1.2,2.2,-1.0,1.2,10,8,0,2,3.3,0.9,2.4,2.4,0,1
10,4,1,5,1.6,1.3,0.3,1.3,10,7,2,1,2.0,0.8,1.2,2.3,0,1
10,3,1,6,1.6,2.1,-0.5,1.0,10,7,1,2,2.3,0.9,1.4,2.2,0,1
10,2,3,5,0.9,1.6,-0.7,0.9,10,5,3,2,2.1,1.2,0.9,1.8,0,0
8,4,2,2,1.375,1.625,-0.25,1.75,7,1,2,4,0.8571428571428571,1.4285714285714286,-0.5714285714285714,0.7142857142857143,0,1
10,2,1,7,0.4,1.7,-1.3,0.7,9,4,2,3,1.3333333333333333,0.7777777777777778,0.5555555555555556,1.5555555555555556,0,1
10,5,2,3,0.7,0.9,-0.2,1.7,10,8,0,2,2.5,0.5,2.0,2.4,0,1
10,6,2,2,2.4,1.0,1.4,2.0,10,5,3,2,1.1,0.6,0.5,1.8,0,1
9,3,4,2,1.5555555555555556,1.3333333333333333,0.2222222222222222,1.4444444444444444,10,4,3,3,1.2,1.2,0.0,1.5,0,0
10,1,3,6,0.5,2.4,-1.9,0.6,10,5,3,2,2.0,0.6,1.4,1.8,0,1
7,4,1,2,1.1428571428571428,0.42857142857142855,0.7142857142857143,1.8571428571428572,10,0,2,8,0.2,1.8,-1.6,0.2,0,0
10,6,2,2,2.1,0.7,1.4,2.0,10,4,2,4,1.7,1.5,0.2,1.4,0,1
8,4,1,3,1.375,1.125,0.25,1.625,10,4,5,1,1.1,0.6,0.5,1.7,0,0
9,3,1,5,1.0,1.2222222222222223,-0.2222222222222222,1.1111111111111112,8,3,4,1,1.75,1.25,0.5,1.625,0,0
6,3,2,1,1.0,0.6666666666666666,0.3333333333333333,1.8333333333333333,10,6,2,2,3.2,0.8,2.4,2.0,0,0
10,4,4,2,1.1,0.7,0.4,1.6,10,2,2,6,0.7,1.0,-0.3,0.8,0,1
10,6,2,2,1.6,0.7,0.9,2.0,10,3,4,3,1.1,1.0,0.1,1.3,0,0
10,8,1,1,2.4,0.7,1.7,2.5,8,3,1,4,1.5,1.5,0.0,1.25,0,0
10,4,2,4,1.1,1.3,-0.2,1.4,10,5,3,2,1.5,1.4,0.1,1.8,0,0
10,3,0,7,1.4,2.4,-1.0,0.9,10,4,2,4,1.1,1.2,-0.1,1.4,0,1
9,2,4,3,0.8888888888888888,1.1111111111111112,-0.2222222222222222,1.1111111111111112,8,5,1,2,1.625,1.125,0.5,2.0,0,0
10,5,2,3,2.0,1.4,0.6,1.7,10,1,2,7,0.7,2.8,-2.1,0.5,0,1
10,5,5,0,2.1,1.1,1.0,2.0,8,2,4,2,2.0,1.375,0.625,1.25,0,0
9,3,2,4,0.7777777777777778,1.0,-0.2222222222222222,1.2222222222222223,10,6,3,1,2.0,1.0,1.0,2.1,0,0
10,5,2,3,1.5,1.4,0.1,1.7,10,7,2,1,2.4,0.9,1.5,2.3,0,0
10,4,3,3,1.9,1.5,0.4,1.5,10,7,2,1,1.9,0.6,1.3,2.3,0,1
8,5,2,1,3.5,0.5,3.0,2.125,10,4,2,4,1.3,1.2,0.1,1.4,1,1
10,4,3,3,1.7,1.3,0.4,1.5,10,4,2,4,1.5,1.4,0.1,1.4,0,1
10,4,3,3,1.6,1.9,-0.3,1.5,6,3,0,3,0.8333333333333334,1.3333333333333333,-0.5,1.5,0,1
9,5,2,2,3.3333333333333335,0.7777777777777778,2.5555555555555554,1.8888888888888888,10,6,2,2,1.7,0.8,0.9,2.0,1,1
10,5,3,2,1.8,0.9,0.9,1.8,7,3,0,4,1.5714285714285714,1.8571428571428572,-0.2857142857142857,1.2857142857142858,0,1
10,4,3,3,1.4,1.7,-0.3,1.5,6,3,1,2,1.1666666666666667,0.8333333333333334,0.3333333333333333,1.6666666666666667,0,1
9,3,0,6,1.3333333333333333,1.7777777777777777,-0.4444444444444444,1.0,10,4,1,5,0.8,1.0,-0.2,1.3,0,0
10,5,2,3,0.8,1.0,-0.2,1.7,8,3,0,5,1.5,1.875,-0.375,1.125,0,0
10,3,3,4,1.4,1.1,0.3,1.2,9,5,1,3,1.3333333333333333,1.3333333333333333,0.0,1.7777777777777777,1,1
5,0,2,3,0.6,2.8,-2.2,0.4,7,3,1,3,1.1428571428571428,1.0,0.14285714285714285,1.4285714285714286,1,1
5,1,1,3,0.6,2.2,-1.6,0.8,10,6,1,3,1.4,1.3,0.1,1.9,1,1
8,4,1,3,1.125,1.375,-0.25,1.625,6,0,2,4,0.8333333333333334,3.0,-2.1666666666666665,0.3333333333333333,1,1
10,6,2,2,2.0,1.3,0.7,2.0,7,0,2,5,1.0,3.142857142857143,-2.142857142857143,0.2857142857142857,0,1
9,5,1,3,1.4444444444444444,1.4444444444444444,0.0,1.7777777777777777,8,4,1,3,1.5,1.125,0.375,1.625,1,1
10,6,2,2,2.5,1.2,1.3,2.0,10,6,1,3,1.3,1.2,0.1,1.9,0,1
